29, Local-government, 122000, Some-college, 10, Never-married, Sales, Not-in-family, White, F, 0, 0, 60, United-States, 0
24, Local-government, 200089, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 60, Mexico, 1
26, Local-government, 121040, Assoc-acdm, 12, Never-married, Exec-managerial, Own-child, Black, M, 0, 0, 40, United-States, 0
43, Local-government, 393354, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, Black, M, 0, 0, 38, United-States, 1
21, State-gov, 164922, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 40, United-States, 0
19, Local-government, 225294, Masters, 9, Never-married, Other-service, Own-child, Black, M, 0, 0, 40, United-States, 0
55, Private, 209535, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 1
43, Self-emp-inc, 172826, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 99999, 0, 55, United-States, 1
38, Local-government, 33887, Masters, 9, Never-married, Machine-op-inspct, Other-relative, White, F, 0, 0, 40, United-States, 0
20, Local-government, 391679, Masters, 9, Never-married, Sales, Other-relative, White, F, 0, 0, 60, United-States, 0
49, Local-government, 251180, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, F, 2407, 0, 50, United-States, 0
48, Self-emp-not-inc, 265477, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 0
25, Local-government, 159732, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 40, United-States, 0
52, Self-emp-inc, 260938, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 60, United-States, 1
18, Local-government, 39411, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 24, United-States, 0
28, ?, 308493, Masters, 9, Married-civ-spouse, ?, Wife, White, M, 0, 0, 17, Honduras, 0
23, Local-government, 189924, Some-college, 10, Never-married, Other-service, Own-child, White, M, 0, 0, 40, United-States, 0
75, Self-emp-not-inc, 184335, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 30, United-States, 0
33, Self-emp-inc, 239018, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 60, United-States, 0
37, Local-government, 77820, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 50, United-States, 1
41, Local-government, 288679, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
20, ?, 388811, Some-college, 10, Never-married, ?, Own-child, White, M, 0, 0, 40, United-States, 0
35, Local-government, 474136, Masters, 9, Never-married, Craft-repair, Not-in-family, White, F, 0, 1408, 40, United-States, 0
48, Local-government, 329778, Masters, 9, Widowed, Other-service, Unmarried, White, M, 0, 0, 40, United-States, 0
18, Local-government, 169745, 7th-8th, 4, Never-married, Other-service, Own-child, White, M, 0, 0, 40, United-States, 0
21, Local-government, 273403, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, M, 0, 0, 50, United-States, 0
33, Federal-gov, 348491, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, Black, M, 0, 0, 40, United-States, 1
43, Private, 92374, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, Black, M, 0, 0, 35, United-States, 1
23, Local-government, 192812, Bachelors, 13, Never-married, Tech-support, Own-child, White, M, 0, 0, 40, United-States, 0
23, Local-government, 81281, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 40, United-States, 0
72, Local-government, 225780, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 30, United-States, 0
62, ?, 176753, Masters, 9, Married-civ-spouse, ?, Husband, White, F, 0, 0, 40, United-States, 0
36, Local-government, 241998, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 50, United-States, 1
19, ?, 133983, Some-college, 10, Never-married, ?, Own-child, White, M, 0, 0, 20, United-States, 0
36, Local-government, 28572, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 50, United-States, 0
42, Local-government, 247019, Masters, 9, Married-civ-spouse, Craft-repair, Husband, Black, F, 0, 0, 40, United-States, 1
31, Local-government, 134613, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Wife, Black, M, 0, 0, 43, United-States, 0
29, ?, 208406, Masters, 9, Never-married, ?, Not-in-family, White, F, 0, 0, 35, United-States, 0
45, Local-government, 481987, Masters, 14, Married-civ-spouse, Tech-support, Husband, White, F, 0, 0, 18, United-States, 1
45, Local-government, 99385, Masters, 9, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 40, Canada, 0
23, ?, 238087, Some-college, 10, Never-married, ?, Own-child, White, F, 0, 0, 30, United-States, 0
41, Local-government, 374764, Bachelors, 13, Widowed, Exec-managerial, Unmarried, White, F, 0, 0, 20, United-States, 0
35, Local-government, 63921, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
22, Local-government, 81145, Masters, 9, Never-married, Other-service, Not-in-family, White, M, 0, 0, 25, United-States, 0
49, Private, 120451, 10th, 6, Separated, Other-service, Unmarried, Black, M, 0, 0, 40, United-States, 0
35, Local-government, 187112, Bachelors, 13, Never-married, Other-service, Not-in-family, White, M, 0, 0, 45, United-States, 0
25, Local-government, 125159, Assoc-acdm, 12, Married-civ-spouse, Handlers-cleaners, Husband, Black, F, 0, 0, 40, Jamaica, 0
31, Local-government, 34374, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 50, United-States, 0
64, Local-government, 192596, Masters, 9, Widowed, Adm-clerical, Not-in-family, White, M, 0, 0, 30, United-States, 0
59, Local-government, 158776, 9th, 5, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
23, Local-government, 124971, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, F, 0, 0, 40, United-States, 0
45, Local-government, 107682, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
35, Self-emp-not-inc, 381931, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 55, United-States, 0
33, Local-government, 178429, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 1
43, Local-government, 167599, 11th, 7, Married-civ-spouse, Handlers-cleaners, Wife, White, M, 0, 0, 25, United-States, 0
41, State-gov, 108945, Masters, 9, Never-married, Transport-moving, Not-in-family, White, M, 14344, 0, 40, United-States, 1
80, Local-government, 148623, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 35, United-States, 1
28, Local-government, 176683, Assoc-acdm, 12, Never-married, Prof-specialty, Own-child, White, F, 0, 0, 40, France, 0
38, Local-government, 97083, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, Black, M, 0, 0, 40, United-States, 0
22, Local-government, 185279, Masters, 9, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 16, United-States, 0
26, Local-government, 275703, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
35, Self-emp-not-inc, 202027, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, F, 7688, 0, 55, United-States, 1
47, Local-government, 254367, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 50, United-States, 1
19, State-gov, 56424, 12th, 8, Never-married, Transport-moving, Own-child, Black, F, 0, 0, 20, United-States, 0
58, Local-government, 111394, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 1
30, Local-government, 113129, Some-college, 10, Never-married, Other-service, Not-in-family, White, F, 0, 0, 24, United-States, 0
17, Local-government, 234780, Masters, 9, Never-married, Farming-fishing, Own-child, Black, F, 0, 0, 40, United-States, 0
55, Self-emp-not-inc, 349910, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 60, United-States, 0
39, Local-government, 112731, Masters, 9, Divorced, Other-service, Not-in-family, Other, M, 0, 0, 40, Dominican-Republic, 0
49, Private, 174981, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, Black, F, 0, 0, 47, United-States, 1
52, Local-government, 338816, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 15024, 0, 45, United-States, 1
35, Local-government, 186934, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 50, United-States, 1
38, Local-government, 210610, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, F, 0, 0, 40, United-States, 1
51, Local-government, 197656, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 45, United-States, 1
36, Self-emp-not-inc, 138940, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 70, United-States, 0
34, Local-government, 182691, Masters, 9, Divorced, Exec-managerial, Own-child, White, F, 0, 0, 44, United-States, 0
37, Local-government, 315291, Bachelors, 13, Never-married, Adm-clerical, Other-relative, Black, M, 0, 0, 40, United-States, 0
28, Local-government, 309196, Bachelors, 13, Never-married, Protective-serv, Not-in-family, White, M, 0, 0, 40, United-States, 0
53, Local-government, 149784, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
38, Local-government, 106838, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 40, United-States, 0
46, Local-government, 263568, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
59, Local-government, 227856, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 37, United-States, 1
26, ?, 208994, Some-college, 10, Never-married, ?, Own-child, White, F, 0, 0, 12, United-States, 0
31, Local-government, 169589, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 30, United-States, 0
23, Self-emp-not-inc, 258298, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, F, 0, 2231, 40, United-States, 1
34, Local-government, 187203, Assoc-acdm, 12, Never-married, Sales, Unmarried, White, F, 0, 0, 50, United-States, 0
20, ?, 182117, Some-college, 10, Never-married, ?, Own-child, White, F, 0, 0, 40, United-States, 0
40, Local-government, 214010, Bachelors, 13, Never-married, Other-service, Not-in-family, White, F, 0, 0, 37, United-States, 0
22, Local-government, 410439, Masters, 9, Married-spouse-absent, Sales, Not-in-family, White, F, 0, 0, 55, United-States, 0
56, Local-government, 134195, Masters, 14, Never-married, Sales, Not-in-family, White, F, 0, 0, 50, United-States, 0
36, Local-government, 214378, Masters, 9, Divorced, Prof-specialty, Own-child, White, M, 0, 0, 40, United-States, 1
24, Local-government, 127753, 12th, 8, Never-married, Craft-repair, Other-relative, White, F, 0, 0, 40, United-States, 0
35, Federal-gov, 185053, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, M, 0, 0, 40, United-States, 0
34, Local-government, 125279, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 40, United-States, 0
29, ?, 168873, Some-college, 10, Divorced, ?, Unmarried, White, M, 0, 0, 30, United-States, 0
23, ?, 86337, Some-college, 10, Never-married, ?, Not-in-family, White, M, 0, 0, 15, United-States, 0
37, Local-government, 89718, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 45, United-States, 0
60, Local-government, 230545, 7th-8th, 4, Divorced, Adm-clerical, Not-in-family, White, M, 0, 0, 35, Cuba, 0
62, Local-government, 183735, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 0
18, Local-government, 270502, 11th, 7, Never-married, Exec-managerial, Own-child, White, M, 0, 0, 20, United-States, 0
26, Local-government, 276624, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, F, 0, 0, 40, United-States, 0
33, Local-government, 198727, Masters, 9, Divorced, Tech-support, Not-in-family, White, M, 0, 0, 40, United-States, 0
37, Local-government, 526968, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 38, United-States, 1
50, Local-government, 30447, Assoc-voc, 11, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 45, United-States, 0
23, Local-government, 334357, Masters, 9, Never-married, Adm-clerical, Own-child, Black, M, 0, 0, 40, United-States, 0
45, Local-government, 179659, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, F, 3103, 0, 40, United-States, 1
44, Private, 197919, Some-college, 10, Divorced, Other-service, Unmarried, White, M, 0, 0, 40, United-States, 0
41, State-gov, 293485, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, M, 3103, 0, 40, United-States, 1
45, Local-government, 214627, Doctorate, 16, Widowed, Prof-specialty, Unmarried, White, F, 15020, 0, 40, Iran, 1
36, Federal-gov, 51089, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 50, United-States, 1
51, Local-government, 270194, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 40, United-States, 0
19, Federal-gov, 234151, Masters, 9, Never-married, Adm-clerical, Unmarried, Black, M, 0, 0, 40, United-States, 0
49, Local-government, 403112, Masters, 9, Divorced, Other-service, Unmarried, Black, M, 0, 0, 32, United-States, 0
20, ?, 86318, Some-college, 10, Never-married, ?, Own-child, White, M, 0, 0, 10, United-States, 0
37, State-gov, 48211, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 35, United-States, 0
21, Local-government, 119156, Masters, 9, Never-married, Craft-repair, Own-child, White, F, 0, 0, 40, United-States, 0
59, Local-government, 170104, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 1977, 50, United-States, 1
46, Local-government, 185673, Masters, 9, Divorced, Transport-moving, Not-in-family, White, F, 0, 0, 40, United-States, 0
66, Private, 157942, Masters, 9, Widowed, Transport-moving, Not-in-family, Black, M, 0, 0, 40, United-States, 0
47, Self-emp-not-inc, 479611, Bachelors, 13, Divorced, Sales, Not-in-family, White, F, 0, 0, 50, United-States, 0
33, Private, 34080, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, F, 0, 0, 40, United-States, 1
27, Local-government, 288341, Masters, 9, Never-married, Machine-op-inspct, Own-child, White, M, 0, 0, 32, United-States, 0
44, Local-government, 112797, 9th, 5, Divorced, Other-service, Own-child, White, M, 0, 0, 50, United-States, 0
49, Local-government, 156926, Assoc-voc, 11, Divorced, Exec-managerial, Not-in-family, White, F, 0, 0, 45, United-States, 1
44, State-gov, 183829, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 38, United-States, 0
29, Local-government, 393264, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 40, United-States, 0
22, State-gov, 262819, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
41, Local-government, 102332, Masters, 9, Divorced, Sales, Unmarried, Black, M, 0, 0, 40, United-States, 0
48, Local-government, 255439, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, F, 0, 0, 40, United-States, 0
45, Local-government, 200559, Assoc-voc, 11, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 70, United-States, 0
22, Local-government, 215477, Some-college, 10, Never-married, Transport-moving, Own-child, White, F, 0, 0, 40, United-States, 0
21, Local-government, 118712, Assoc-voc, 11, Never-married, Craft-repair, Own-child, White, F, 0, 1504, 40, United-States, 0
22, Local-government, 54560, Masters, 9, Never-married, Other-service, Own-child, White, F, 0, 0, 40, United-States, 0
41, Local-government, 117585, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 1485, 40, United-States, 1
54, Local-government, 177675, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 42, United-States, 0
44, Local-government, 147110, Some-college, 10, Divorced, Adm-clerical, Own-child, White, F, 14344, 0, 40, United-States, 1
39, Local-government, 257726, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, F, 0, 0, 40, United-States, 0
35, Local-government, 29145, Assoc-voc, 11, Never-married, Transport-moving, Not-in-family, White, F, 0, 0, 40, United-States, 0
52, Local-government, 119111, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 0
26, Local-government, 208122, Some-college, 10, Divorced, Handlers-cleaners, Not-in-family, White, F, 0, 0, 45, United-States, 0
29, Local-government, 264166, Assoc-voc, 11, Divorced, Other-service, Unmarried, White, M, 0, 0, 45, Columbia, 0
