"Id",age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
206,28,"blue-collar","married","basic.9y","unknown","no","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
207,43,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1
208,44,"admin.","married","basic.4y","unknown","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1
209,40,"management","married","high.school","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
210,44,"technician","married","professional.course","no","yes","no","cellular","aug","thu",7,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
211,50,"entrepreneur","married","high.school","no","yes","yes","cellular","may","fri",6,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1
212,53,"admin.","married","university.degree","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5
213,41,"management","married","basic.6y","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
214,58,"retired","married","professional.course","unknown","no","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8
215,42,"management","married","university.degree","no","yes","no","cellular","aug","fri",1,13,1,"success",-2.9,92.201,-31.4,0.869,5076.2
216,55,"services","divorced","high.school","no","no","yes","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191
217,35,"admin.","married","university.degree","no","yes","no","telephone","sep","wed",1,999,0,"nonexistent",-1.1,94.199,-37.5,0.876,4963.6
218,37,"admin.","married","university.degree","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
219,59,"retired","married","basic.4y","no","yes","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
220,28,"admin.","single","high.school","no","no","no","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2
221,48,"technician","single","unknown","unknown","no","no","telephone","may","thu",7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
222,53,"technician","married","basic.9y","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
223,42,"services","married","high.school","unknown","no","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
224,43,"technician","divorced","professional.course","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1
225,31,"blue-collar","single","basic.9y","no","no","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
226,54,"admin.","married","basic.9y","no","yes","yes","cellular","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
227,47,"blue-collar","married","basic.4y","no","no","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
228,30,"admin.","married","university.degree","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
229,47,"admin.","married","basic.9y","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
230,33,"technician","single","professional.course","no","yes","no","cellular","sep","fri",1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6
231,49,"technician","married","professional.course","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
232,21,"blue-collar","single","basic.9y","no","unknown","unknown","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
233,53,"technician","married","professional.course","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
234,33,"technician","married","professional.course","no","yes","no","cellular","jul","wed",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
235,24,"admin.","single","professional.course","no","no","no","cellular","may","thu",6,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
236,41,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",17,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
237,37,"technician","married","university.degree","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
238,33,"technician","married","professional.course","no","no","yes","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
239,35,"admin.","single","high.school","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
240,31,"admin.","single","university.degree","no","yes","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
241,32,"technician","single","university.degree","no","no","no","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1
242,34,"technician","married","university.degree","no","yes","no","cellular","aug","fri",3,999,0,"nonexistent",-2.9,92.201,-31.4,0.825,5076.2
243,35,"technician","single","university.degree","no","no","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
244,33,"admin.","divorced","high.school","no","yes","no","cellular","mar","thu",1,999,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1
245,31,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1
246,54,"blue-collar","married","high.school","no","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
247,49,"services","married","high.school","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
248,32,"admin.","married","university.degree","no","no","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
249,45,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
250,26,"blue-collar","single","high.school","no","no","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
251,37,"technician","married","professional.course","no","no","no","telephone","jul","thu",32,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
252,63,"retired","married","high.school","no","no","no","cellular","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.74,5017.5
253,39,"entrepreneur","single","basic.6y","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
254,49,"self-employed","married","professional.course","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
255,42,"technician","married","professional.course","unknown","yes","no","telephone","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
256,63,"retired","married","basic.4y","no","no","no","cellular","aug","thu",4,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2
257,36,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1
258,44,"technician","single","professional.course","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1
259,33,"self-employed","married","university.degree","no","yes","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
260,25,"admin.","single","university.degree","no","yes","no","cellular","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1
261,37,"services","married","high.school","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
262,50,"admin.","married","university.degree","no","no","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
263,58,"management","married","university.degree","unknown","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
264,46,"admin.","married","basic.6y","no","yes","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1
265,32,"blue-collar","single","basic.6y","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
266,35,"admin.","married","university.degree","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
267,28,"management","single","university.degree","no","yes","no","cellular","jun","thu",1,999,0,"nonexistent",-1.7,94.055,-39.8,0.729,4991.6
268,41,"blue-collar","married","unknown","unknown","yes","yes","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
269,34,"admin.","single","university.degree","no","yes","no","telephone","aug","tue",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.859,5076.2
270,29,"services","divorced","high.school","no","no","yes","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
271,48,"housemaid","married","high.school","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
272,66,"technician","married","professional.course","no","yes","no","cellular","mar","tue",1,999,0,"nonexistent",-1.8,92.843,-50,1.799,5099.1
273,53,"self-employed","married","university.degree","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191
274,47,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1
275,39,"blue-collar","divorced","basic.6y","unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
276,25,"admin.","single","basic.9y","no","yes","yes","cellular","jul","thu",21,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
277,27,"blue-collar","single","basic.6y","no","yes","no","cellular","jun","wed",3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2
278,36,"admin.","married","high.school","no","no","no","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
279,27,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1
280,28,"admin.","single","university.degree","no","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
281,56,"unemployed","married","unknown","no","no","no","telephone","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
282,44,"admin.","married","high.school","no","yes","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
283,36,"blue-collar","married","basic.9y","no","yes","no","cellular","may","thu",1,999,2,"failure",-1.8,92.893,-46.2,1.327,5099.1
284,45,"entrepreneur","married","university.degree","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1
285,31,"admin.","divorced","university.degree","no","yes","no","telephone","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
286,33,"technician","married","university.degree","unknown","yes","no","cellular","aug","mon",7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
287,39,"blue-collar","married","high.school","no","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
288,44,"unknown","married","high.school","unknown","no","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
289,33,"unemployed","married","high.school","no","yes","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1
290,41,"technician","divorced","university.degree","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1
291,37,"admin.","married","university.degree","unknown","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
292,35,"admin.","married","university.degree","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
293,65,"housemaid","divorced","basic.4y","unknown","no","no","cellular","mar","fri",3,999,0,"nonexistent",-1.8,93.369,-34.8,0.636,5008.7
294,36,"management","single","high.school","no","unknown","unknown","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
295,32,"technician","married","professional.course","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
296,60,"retired","married","basic.4y","unknown","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
297,50,"blue-collar","married","unknown","unknown","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1
298,36,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
299,32,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1
300,34,"admin.","married","high.school","no","yes","no","telephone","jul","thu",1,999,1,"failure",-1.7,94.215,-40.3,0.782,4991.6
301,52,"management","married","professional.course","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
302,37,"self-employed","married","university.degree","no","yes","yes","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1
303,47,"technician","married","professional.course","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
304,58,"retired","married","high.school","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
305,38,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
306,24,"services","single","basic.9y","no","yes","yes","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
307,57,"admin.","married","university.degree","no","no","yes","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
308,33,"technician","single","university.degree","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1
309,23,"student","single","high.school","no","yes","no","cellular","jul","wed",5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
310,29,"admin.","single","university.degree","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1
311,38,"blue-collar","divorced","basic.4y","no","yes","no","cellular","jul","tue",5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
312,36,"services","single","high.school","no","no","no","cellular","jul","wed",17,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
313,34,"admin.","married","university.degree","no","no","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1
314,37,"technician","single","professional.course","no","yes","no","cellular","apr","mon",4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
315,48,"admin.","single","high.school","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
316,58,"retired","married","university.degree","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.849,5076.2
317,33,"technician","married","professional.course","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
318,48,"technician","married","professional.course","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
319,56,"retired","divorced","basic.4y","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
320,52,"blue-collar","married","basic.9y","no","yes","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
321,37,"unemployed","single","professional.course","no","no","no","cellular","oct","fri",4,6,1,"success",-1.1,94.601,-49.5,1.029,4963.6
322,47,"blue-collar","married","professional.course","no","no","yes","cellular","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.206,5076.2
323,34,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
324,44,"management","married","basic.9y","no","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
325,35,"technician","single","university.degree","no","yes","no","cellular","aug","fri",4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
326,37,"management","married","university.degree","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
327,51,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",7,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
328,32,"technician","single","professional.course","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1
329,26,"technician","single","university.degree","no","no","yes","cellular","jul","tue",5,999,1,"failure",-2.9,92.469,-33.6,0.908,5076.2
330,36,"technician","single","professional.course","no","yes","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
